time_s,heat_balance,moisture_balance,heat_quadrature_difference,moisture_quadrature_difference
2.040000000000000000e+02,1.718112336846125573e-11,2.061280307607889528e-12,1.537207141190921166e-17,9.819411253519454986e-19
2.050000000000000000e+02,1.704037201601730724e-11,2.061390269850821004e-12,1.538440306307439947e-17,9.860932476424078307e-19
2.060000000000000000e+02,1.689940084753054210e-11,2.061500232093752884e-12,1.544297840610902538e-17,9.902453699328699702e-19
2.070000000000000000e+02,1.675717672759972852e-11,2.061633455580381691e-12,1.554163161543050627e-17,9.902453699328699702e-19
2.080000000000000000e+02,1.666609438014453413e-11,2.061747647140349008e-12,1.560328987125642990e-17,9.902453699328699702e-19
2.090000000000000000e+02,1.660299461493975059e-11,2.061840692115137522e-12,1.566494812708235661e-17,9.943974922233323023e-19
2.100000000000000000e+02,1.654695722516771493e-11,2.061925278455853949e-12,1.571427473174309552e-17,1.003220752090564662e-18
2.110000000000000000e+02,1.647367369672220972e-11,2.062039470015821670e-12,1.583759124339494894e-17,1.003220752090564662e-18
2.120000000000000000e+02,1.637308273530065308e-11,2.062198069404665526e-12,1.586842037130791076e-17,1.003220752090564662e-18
2.130000000000000000e+02,1.626831212883641823e-11,2.062369356744616502e-12,1.591928843236430006e-17,1.003220752090564662e-18
2.140000000000000000e+02,1.609102420984734874e-11,2.062699243473411738e-12,1.591928843236430006e-17,1.003220752090564662e-18
2.150000000000000000e+02,1.597252138116551012e-11,2.062936085227418461e-12,1.600560999052059314e-17,1.007372874381026801e-18
2.160000000000000000e+02,1.583570159565877578e-11,2.063257513322142013e-12,1.605493659518133205e-17,1.015677118961951273e-18
2.170000000000000000e+02,1.574585335827252942e-11,2.063498584393184577e-12,1.614125815333763129e-17,1.015677118961951273e-18
2.180000000000000000e+02,1.567749684941527579e-11,2.063699476952386444e-12,1.636322787431095944e-17,1.023981363542875937e-18
2.190000000000000000e+02,1.559603930440621770e-11,2.063972267901198021e-12,1.641313252512006879e-17,1.032285608123800409e-18
2.200000000000000000e+02,1.554142129822493036e-11,2.064160472509292364e-12,1.647479078094599242e-17,1.048894097285649352e-18
2.210000000000000000e+02,1.546756938829728634e-11,2.064412116872924733e-12,1.657344399026747331e-17,1.057198341866573823e-18
2.220000000000000000e+02,1.537617301792378291e-11,2.064746232918755407e-12,1.661043894376303057e-17,1.057198341866573823e-18
2.230000000000000000e+02,1.524381549808620395e-11,2.065228375060840534e-12,1.670909215308450838e-17,1.057198341866573823e-18
2.240000000000000000e+02,1.511841358588914255e-11,2.065723205154033186e-12,1.679541371124080454e-17,1.057198341866573823e-18
2.250000000000000000e+02,1.495287640450315544e-11,2.066404125196802462e-12,1.691873022289265489e-17,1.057198341866573823e-18
2.260000000000000000e+02,1.483331217835743763e-11,2.066945477777389371e-12,1.699272012988376632e-17,1.061350464157036155e-18
