time_s,radius_cm,temperature_C,moisture
6.000000000000000000e+02,3.327148437499999889e-01,2.848954007030127400e+01,2.549999999997574651e+00
6.000000000000000000e+02,3.328125000000000111e-01,2.848956152117758123e+01,2.549999999997567546e+00
6.000000000000000000e+02,3.329101562500000333e-01,2.848958297857349820e+01,2.549999999997560884e+00
6.000000000000000000e+02,3.330078125000000000e-01,2.848960444248920609e+01,2.549999999997554223e+00
6.000000000000000000e+02,3.331054687500000222e-01,2.848962591292490387e+01,2.549999999997548450e+00
6.000000000000000000e+02,3.332031249999999889e-01,2.848964738988080114e+01,2.549999999997540900e+00
6.000000000000000000e+02,3.333007812500000111e-01,2.848966887335708265e+01,2.549999999997535571e+00
6.000000000000000000e+02,3.333984375000000333e-01,2.848969036335394733e+01,2.549999999997528022e+00
6.000000000000000000e+02,3.334960937500000000e-01,2.848971185987159771e+01,2.549999999997520916e+00
6.000000000000000000e+02,3.335937499999999667e-01,2.848973336291022562e+01,2.549999999997515143e+00
6.000000000000000000e+02,3.336914062500000444e-01,2.848975487247003358e+01,2.549999999997508038e+00
6.000000000000000000e+02,3.337890625000000111e-01,2.848977638855122052e+01,2.549999999997500932e+00
6.000000000000000000e+02,3.338867187499999778e-01,2.848979791115397830e+01,2.549999999997495159e+00
6.000000000000000000e+02,3.339843750000000000e-01,2.848981944027850588e+01,2.549999999997487610e+00
6.000000000000000000e+02,3.340820312500000222e-01,2.848984097592500220e+01,2.549999999997480504e+00
6.000000000000000000e+02,3.341796874999999889e-01,2.848986251809366621e+01,2.549999999997473843e+00
6.000000000000000000e+02,3.342773437500000111e-01,2.848988406678469332e+01,2.549999999997467182e+00
6.000000000000000000e+02,3.343749999999999778e-01,2.848990562199828247e+01,2.549999999997460520e+00
6.000000000000000000e+02,3.344726562500000000e-01,2.848992718373463262e+01,2.549999999997453415e+00
6.000000000000000000e+02,3.345703125000000222e-01,2.848994875199394272e+01,2.549999999997446309e+00
6.000000000000000000e+02,3.346679687499999889e-01,2.848997032677641172e+01,2.549999999997440092e+00
6.000000000000000000e+02,3.347656250000000111e-01,2.848999190808223148e+01,2.549999999997432987e+00
6.000000000000000000e+02,3.348632812500000333e-01,2.849001349591160803e+01,2.549999999997425437e+00
6.000000000000000000e+02,3.349609375000000000e-01,2.849003509026473679e+01,2.549999999997419220e+00
6.000000000000000000e+02,3.350585937500000222e-01,2.849005669114180961e+01,2.549999999997412115e+00
6.000000000000000000e+02,3.351562499999999889e-01,2.849007829854304674e+01,2.549999999997404565e+00
6.000000000000000000e+02,3.352539062500000111e-01,2.849009991246861162e+01,2.549999999997397904e+00
6.000000000000000000e+02,3.353515625000000333e-01,2.849012153291873872e+01,2.549999999997390798e+00
6.000000000000000000e+02,3.354492187500000000e-01,2.849014315989359858e+01,2.549999999997383693e+00
6.000000000000000000e+02,3.355468750000000222e-01,2.849016479339340080e+01,2.549999999997376587e+00
6.000000000000000000e+02,3.356445312500000444e-01,2.849018643341835144e+01,2.549999999997369482e+00
6.000000000000000000e+02,3.357421875000000111e-01,2.849020807996863525e+01,2.549999999997362377e+00
6.000000000000000000e+02,3.358398437499999778e-01,2.849022973304446538e+01,2.549999999997354827e+00
6.000000000000000000e+02,3.359375000000000000e-01,2.849025139264603013e+01,2.549999999997348166e+00
6.000000000000000000e+02,3.360351562500000222e-01,2.849027305877353200e+01,2.549999999997340616e+00
6.000000000000000000e+02,3.361328125000000444e-01,2.849029473142716995e+01,2.549999999997333955e+00
6.000000000000000000e+02,3.362304687500000111e-01,2.849031641060713937e+01,2.549999999997326849e+00
6.000000000000000000e+02,3.363281249999999778e-01,2.849033809631365344e+01,2.549999999997319300e+00
6.000000000000000000e+02,3.364257812500000000e-01,2.849035978854689688e+01,2.549999999997311750e+00
6.000000000000000000e+02,3.365234375000000222e-01,2.849038148730706865e+01,2.549999999997304645e+00
6.000000000000000000e+02,3.366210937499999889e-01,2.849040319259437126e+01,2.549999999997297540e+00
6.000000000000000000e+02,3.367187500000000111e-01,2.849042490440901076e+01,2.549999999997289546e+00
6.000000000000000000e+02,3.368164062500000333e-01,2.849044662275117545e+01,2.549999999997282885e+00
6.000000000000000000e+02,3.369140625000000000e-01,2.849046834762107849e+01,2.549999999997275335e+00
6.000000000000000000e+02,3.370117187500000222e-01,2.849049007901890462e+01,2.549999999997267786e+00
6.000000000000000000e+02,3.371093749999999889e-01,2.849051181694486345e+01,2.549999999997261124e+00
6.000000000000000000e+02,3.372070312500000111e-01,2.849053356139915394e+01,2.549999999997253575e+00
6.000000000000000000e+02,3.373046875000000333e-01,2.849055531238197503e+01,2.549999999997245137e+00
6.000000000000000000e+02,3.374023437500000000e-01,2.849057706989351857e+01,2.549999999997238476e+00
6.000000000000000000e+02,3.375000000000000222e-01,2.849059883393399062e+01,2.549999999997230926e+00
6.000000000000000000e+02,3.375976562499999889e-01,2.849062060450359013e+01,2.549999999997223821e+00
6.000000000000000000e+02,3.376953125000000111e-01,2.849064238160251961e+01,2.549999999997215827e+00
6.000000000000000000e+02,3.377929687500000333e-01,2.849066416523097800e+01,2.549999999997209166e+00
6.000000000000000000e+02,3.378906250000000000e-01,2.849068595538916071e+01,2.549999999997200728e+00
6.000000000000000000e+02,3.379882812499999667e-01,2.849070775207727380e+01,2.549999999997193623e+00
6.000000000000000000e+02,3.380859375000000444e-01,2.849072955529551976e+01,2.549999999997186073e+00
6.000000000000000000e+02,3.381835937500000111e-01,2.849075136504409045e+01,2.549999999997178080e+00
6.000000000000000000e+02,3.382812499999999778e-01,2.849077318132319192e+01,2.549999999997170530e+00
6.000000000000000000e+02,3.383789062500000000e-01,2.849079500413302313e+01,2.549999999997162980e+00
6.000000000000000000e+02,3.384765625000000222e-01,2.849081683347377947e+01,2.549999999997154987e+00
6.000000000000000000e+02,3.385742187499999889e-01,2.849083866934567055e+01,2.549999999997147437e+00
6.000000000000000000e+02,3.386718750000000111e-01,2.849086051174889178e+01,2.549999999997139888e+00
6.000000000000000000e+02,3.387695312499999778e-01,2.849088236068364210e+01,2.549999999997132338e+00
6.000000000000000000e+02,3.388671875000000000e-01,2.849090421615012758e+01,2.549999999997124345e+00
6.000000000000000000e+02,3.389648437500000222e-01,2.849092607814854006e+01,2.549999999997116795e+00
6.000000000000000000e+02,3.390624999999999889e-01,2.849094794667909269e+01,2.549999999997108802e+00
6.000000000000000000e+02,3.391601562500000111e-01,2.849096982174197734e+01,2.549999999997101252e+00
6.000000000000000000e+02,3.392578125000000333e-01,2.849099170333739295e+01,2.549999999997092814e+00
6.000000000000000000e+02,3.393554687500000000e-01,2.849101359146554557e+01,2.549999999997085265e+00
6.000000000000000000e+02,3.394531250000000222e-01,2.849103548612663772e+01,2.549999999997077271e+00
6.000000000000000000e+02,3.395507812499999889e-01,2.849105738732086479e+01,2.549999999997069278e+00
6.000000000000000000e+02,3.396484375000000111e-01,2.849107929504842929e+01,2.549999999997061284e+00
6.000000000000000000e+02,3.397460937500000333e-01,2.849110120930954082e+01,2.549999999997053735e+00
6.000000000000000000e+02,3.398437500000000000e-01,2.849112313010438768e+01,2.549999999997045741e+00
6.000000000000000000e+02,3.399414062499999667e-01,2.849114505743318304e+01,2.549999999997038191e+00
6.000000000000000000e+02,3.400390625000000444e-01,2.849116699129611519e+01,2.549999999997029310e+00
6.000000000000000000e+02,3.401367187500000111e-01,2.849118893169339017e+01,2.549999999997021316e+00
6.000000000000000000e+02,3.402343749999999778e-01,2.849121087862521762e+01,2.549999999997013322e+00
6.000000000000000000e+02,3.403320312500000000e-01,2.849123283209179647e+01,2.549999999997005329e+00
6.000000000000000000e+02,3.404296875000000222e-01,2.849125479209332212e+01,2.549999999996997779e+00
6.000000000000000000e+02,3.405273437499999889e-01,2.849127675862998998e+01,2.549999999996990230e+00
6.000000000000000000e+02,3.406250000000000111e-01,2.849129873170202032e+01,2.549999999996981348e+00
6.000000000000000000e+02,3.407226562499999778e-01,2.849132071130960142e+01,2.549999999996972910e+00
6.000000000000000000e+02,3.408203125000000000e-01,2.849134269745293935e+01,2.549999999996964917e+00
6.000000000000000000e+02,3.409179687500000222e-01,2.849136469013224016e+01,2.549999999996956923e+00
6.000000000000000000e+02,3.410156249999999889e-01,2.849138668934769569e+01,2.549999999996948485e+00
6.000000000000000000e+02,3.411132812500000111e-01,2.849140869509951557e+01,2.549999999996940492e+00
6.000000000000000000e+02,3.412109375000000333e-01,2.849143070738789163e+01,2.549999999996932054e+00
6.000000000000000000e+02,3.413085937500000000e-01,2.849145272621304770e+01,2.549999999996924505e+00
6.000000000000000000e+02,3.414062500000000222e-01,2.849147475157516141e+01,2.549999999996915179e+00
6.000000000000000000e+02,3.415039062499999889e-01,2.849149678347444947e+01,2.549999999996906741e+00
6.000000000000000000e+02,3.416015625000000111e-01,2.849151882191110730e+01,2.549999999996898747e+00
6.000000000000000000e+02,3.416992187500000333e-01,2.849154086688534449e+01,2.549999999996890754e+00
6.000000000000000000e+02,3.417968750000000000e-01,2.849156291839735289e+01,2.549999999996881872e+00
6.000000000000000000e+02,3.418945312499999667e-01,2.849158497644734567e+01,2.549999999996873878e+00
6.000000000000000000e+02,3.419921875000000444e-01,2.849160704103551822e+01,2.549999999996864997e+00
6.000000000000000000e+02,3.420898437500000111e-01,2.849162911216208016e+01,2.549999999996856559e+00
6.000000000000000000e+02,3.421874999999999778e-01,2.849165118982721623e+01,2.549999999996848565e+00
6.000000000000000000e+02,3.422851562500000000e-01,2.849167327403115380e+01,2.549999999996840128e+00
6.000000000000000000e+02,3.423828125000000222e-01,2.849169536477408116e+01,2.549999999996831246e+00
6.000000000000000000e+02,3.424804687499999889e-01,2.849171746205620437e+01,2.549999999996822808e+00
6.000000000000000000e+02,3.425781250000000111e-01,2.849173956587772238e+01,2.549999999996813926e+00
6.000000000000000000e+02,3.426757812499999778e-01,2.849176167623884126e+01,2.549999999996805489e+00
6.000000000000000000e+02,3.427734375000000000e-01,2.849178379313976706e+01,2.549999999996796163e+00
6.000000000000000000e+02,3.428710937500000222e-01,2.849180591658069872e+01,2.549999999996788169e+00
6.000000000000000000e+02,3.429687499999999889e-01,2.849182804656183876e+01,2.549999999996780176e+00
6.000000000000000000e+02,3.430664062500000111e-01,2.849185018308338968e+01,2.549999999996771294e+00
6.000000000000000000e+02,3.431640625000000333e-01,2.849187232614556464e+01,2.549999999996762412e+00
6.000000000000000000e+02,3.432617187500000000e-01,2.849189447574854483e+01,2.549999999996753530e+00
6.000000000000000000e+02,3.433593750000000222e-01,2.849191663189256118e+01,2.549999999996745093e+00
6.000000000000000000e+02,3.434570312499999889e-01,2.849193879457779488e+01,2.549999999996736211e+00
6.000000000000000000e+02,3.435546875000000111e-01,2.849196096380446264e+01,2.549999999996726885e+00
6.000000000000000000e+02,3.436523437500000333e-01,2.849198313957276341e+01,2.549999999996718447e+00
6.000000000000000000e+02,3.437500000000000000e-01,2.849200532188288904e+01,2.549999999996709121e+00
6.000000000000000000e+02,3.438476562499999667e-01,2.849202751073506690e+01,2.549999999996701128e+00
6.000000000000000000e+02,3.439453125000000444e-01,2.849204970612948173e+01,2.549999999996691802e+00
6.000000000000000000e+02,3.440429687500000111e-01,2.849207190806634671e+01,2.549999999996682920e+00
6.000000000000000000e+02,3.441406249999999778e-01,2.849209411654585722e+01,2.549999999996673594e+00
6.000000000000000000e+02,3.442382812500000000e-01,2.849211633156822998e+01,2.549999999996665156e+00
6.000000000000000000e+02,3.443359375000000222e-01,2.849213855313365329e+01,2.549999999996655831e+00
6.000000000000000000e+02,3.444335937499999889e-01,2.849216078124234386e+01,2.549999999996646949e+00
6.000000000000000000e+02,3.445312500000000111e-01,2.849218301589450064e+01,2.549999999996638067e+00
6.000000000000000000e+02,3.446289062499999778e-01,2.849220525709031904e+01,2.549999999996629185e+00
6.000000000000000000e+02,3.447265625000000000e-01,2.849222750483001931e+01,2.549999999996619415e+00
6.000000000000000000e+02,3.448242187500000222e-01,2.849224975911379687e+01,2.549999999996610534e+00
6.000000000000000000e+02,3.449218749999999889e-01,2.849227201994185066e+01,2.549999999996601208e+00
6.000000000000000000e+02,3.450195312500000111e-01,2.849229428731440095e+01,2.549999999996592770e+00
6.000000000000000000e+02,3.451171875000000333e-01,2.849231656123163958e+01,2.549999999996583888e+00
6.000000000000000000e+02,3.452148437500000000e-01,2.849233884169376552e+01,2.549999999996574118e+00
6.000000000000000000e+02,3.453125000000000222e-01,2.849236112870099547e+01,2.549999999996564348e+00
6.000000000000000000e+02,3.454101562499999889e-01,2.849238342225352838e+01,2.549999999996555466e+00
6.000000000000000000e+02,3.455078125000000111e-01,2.849240572235157387e+01,2.549999999996546141e+00
6.000000000000000000e+02,3.456054687500000333e-01,2.849242802899533089e+01,2.549999999996536815e+00
6.000000000000000000e+02,3.457031250000000000e-01,2.849245034218500905e+01,2.549999999996527489e+00
6.000000000000000000e+02,3.458007812499999667e-01,2.849247266192080374e+01,2.549999999996517719e+00
6.000000000000000000e+02,3.458984375000000444e-01,2.849249498820292459e+01,2.549999999996508837e+00
6.000000000000000000e+02,3.459960937500000111e-01,2.849251732103158119e+01,2.549999999996499511e+00
6.000000000000000000e+02,3.460937499999999778e-01,2.849253966040698316e+01,2.549999999996490629e+00
6.000000000000000000e+02,3.461914062500000000e-01,2.849256200632931169e+01,2.549999999996480415e+00
6.000000000000000000e+02,3.462890625000000222e-01,2.849258435879879059e+01,2.549999999996470645e+00
6.000000000000000000e+02,3.463867187499999889e-01,2.849260671781562948e+01,2.549999999996461764e+00
6.000000000000000000e+02,3.464843750000000111e-01,2.849262908338001310e+01,2.549999999996451994e+00
6.000000000000000000e+02,3.465820312499999778e-01,2.849265145549217237e+01,2.549999999996443112e+00
6.000000000000000000e+02,3.466796875000000000e-01,2.849267383415228849e+01,2.549999999996432454e+00
6.000000000000000000e+02,3.467773437500000222e-01,2.849269621936057817e+01,2.549999999996423572e+00
6.000000000000000000e+02,3.468749999999999889e-01,2.849271861111725102e+01,2.549999999996413358e+00
6.000000000000000000e+02,3.469726562500000111e-01,2.849274100942250598e+01,2.549999999996403588e+00
6.000000000000000000e+02,3.470703125000000333e-01,2.849276341427654202e+01,2.549999999996394262e+00
6.000000000000000000e+02,3.471679687500000000e-01,2.849278582567957940e+01,2.549999999996384936e+00
6.000000000000000000e+02,3.472656250000000222e-01,2.849280824363181708e+01,2.549999999996375166e+00
6.000000000000000000e+02,3.473632812499999889e-01,2.849283066813346110e+01,2.549999999996364952e+00
6.000000000000000000e+02,3.474609375000000111e-01,2.849285309918471043e+01,2.549999999996355626e+00
6.000000000000000000e+02,3.475585937500000333e-01,2.849287553678578178e+01,2.549999999996345412e+00
6.000000000000000000e+02,3.476562500000000000e-01,2.849289798093687054e+01,2.549999999996335642e+00
6.000000000000000000e+02,3.477539062500000222e-01,2.849292043163818988e+01,2.549999999996325872e+00
6.000000000000000000e+02,3.478515625000000444e-01,2.849294288888994586e+01,2.549999999996316546e+00
6.000000000000000000e+02,3.479492187500000111e-01,2.849296535269234099e+01,2.549999999996305888e+00
6.000000000000000000e+02,3.480468749999999778e-01,2.849298782304557420e+01,2.549999999996296118e+00
6.000000000000000000e+02,3.481445312500000000e-01,2.849301029994986934e+01,2.549999999996285904e+00
