time_s,center_temperature_C,surface_temperature_C,mean_temperature_C,center_moisture,surface_moisture,mean_moisture
6.100000000000000000e+01,2.800000033029946067e+01,2.808230258602093699e+01,2.801681189060595045e+01,2.549999999999999822e+00,2.309760216338973215e+00,2.538445154296796513e+00
6.200000000000000000e+01,2.800000040351655528e+01,2.808436214257627483e+01,2.801735278088675685e+01,2.549999999999999822e+00,2.307906594514730347e+00,2.538262050356020705e+00
6.300000000000000000e+01,2.800000049014804659e+01,2.808646097273508602e+01,2.801790420926221969e+01,2.549999999999999822e+00,2.306069517998881935e+00,2.538079094720481876e+00
6.400000000000000000e+01,2.800000059213041936e+01,2.808859392715440606e+01,2.801846613302078026e+01,2.549999999999999822e+00,2.304248591138243540e+00,2.537896286082497177e+00
6.500000000000000000e+01,2.800000071160124193e+01,2.809075797689735410e+01,2.801903851405076296e+01,2.549999999999999822e+00,2.302443434380326170e+00,2.537713623165376742e+00
6.600000000000000000e+01,2.800000085091083335e+01,2.809295103923939863e+01,2.801962131717625937e+01,2.549999999999999822e+00,2.300653683028980989e+00,2.537531104722197561e+00
6.700000000000000000e+01,2.800000101263401220e+01,2.809517155423784374e+01,2.802021450933037272e+01,2.549999999999999822e+00,2.298878986325374019e+00,2.537348729534646630e+00
6.800000000000000000e+01,2.800000119958153633e+01,2.809741828831979049e+01,2.802081805907100076e+01,2.549999999999999822e+00,2.297119006661624496e+00,2.537166496411941807e+00
6.900000000000000000e+01,2.800000141481151772e+01,2.809969022777502445e+01,2.802143193626546847e+01,2.549999999999999822e+00,2.295373418873625670e+00,2.536984404189808195e+00
7.000000000000000000e+01,2.800000166164057447e+01,2.810198651626228283e+01,2.802205611187308776e+01,2.549999999999999822e+00,2.293641909593580941e+00,2.536802451729505581e+00
7.100000000000000000e+01,2.800000194365469497e+01,2.810430641440582278e+01,2.802269055778541329e+01,2.549999999999999822e+00,2.291924176650071310e+00,2.536620637916914056e+00
7.200000000000000000e+01,2.800000226471992448e+01,2.810664927300519267e+01,2.802333524670587650e+01,2.549999999999999822e+00,2.290219928510130121e+00,2.536438961661656499e+00
7.300000000000000000e+01,2.800000262899255787e+01,2.810901451422056496e+01,2.802399015205601529e+01,2.549999999999999822e+00,2.288528883758738530e+00,2.536257421896271236e+00
7.400000000000000000e+01,2.800000304092920445e+01,2.811140161780995683e+01,2.802465524789992912e+01,2.549999999999999822e+00,2.286850770611165373e+00,2.536076017575421115e+00
7.500000000000000000e+01,2.800000350529622395e+01,2.811381011094180238e+01,2.802533050888287391e+01,2.549999999999999822e+00,2.285185326455553501e+00,2.535894747675143446e+00
7.600000000000000000e+01,2.800000402717901693e+01,2.811623956053506745e+01,2.802601591018088811e+01,2.549999999999999822e+00,2.283532297424971436e+00,2.535713611192127459e+00
7.700000000000000000e+01,2.800000461199061874e+01,2.811868956713720280e+01,2.802671142745757038e+01,2.549999999999999822e+00,2.281891437994019611e+00,2.535532607143040185e+00
7.800000000000000000e+01,2.800000526548008750e+01,2.812115976010822038e+01,2.802741703682750796e+01,2.549999999999999822e+00,2.280262510598879189e+00,2.535351734563869641e+00
7.900000000000000000e+01,2.800000599374025256e+01,2.812364979379146845e+01,2.802813271482481383e+01,2.549999999999999822e+00,2.278645285279992549e+00,2.535170992509298227e+00
8.000000000000000000e+01,2.800000680321511481e+01,2.812615934441657117e+01,2.802885843837598046e+01,2.549999999999999822e+00,2.277039539346363384e+00,2.534990380052115633e+00
8.100000000000000000e+01,2.800000770070657907e+01,2.812868810747017534e+01,2.802959418477569287e+01,2.549999999999999822e+00,2.275445057057314369e+00,2.534809896282646857e+00
8.200000000000000000e+01,2.800000869338094489e+01,2.813123579552656395e+01,2.803033993166540583e+01,2.549999999999999822e+00,2.273861629322116773e+00,2.534629540308207751e+00
8.300000000000000000e+01,2.800000978877465840e+01,2.813380213642653160e+01,2.803109565701442207e+01,2.549999999999999822e+00,2.272289053415861737e+00,2.534449311252582770e+00
8.400000000000000000e+01,2.800001099479964140e+01,2.813638687175731690e+01,2.803186133910299560e+01,2.549999999999999822e+00,2.270727132712143881e+00,2.534269208255532035e+00
8.500000000000000000e+01,2.800001231974816207e+01,2.813898975553174253e+01,2.803263695650709408e+01,2.549999999999999822e+00,2.269175676429586730e+00,2.534089230472307275e+00
8.600000000000000000e+01,2.800001377229704147e+01,2.814161055303763703e+01,2.803342248808440829e+01,2.549999999999999822e+00,2.267634499391270264e+00,2.533909377073197966e+00
8.700000000000000000e+01,2.800001536151150816e+01,2.814424903984685855e+01,2.803421791296175769e+01,2.549999999999999822e+00,2.266103421796868744e+00,2.533729647243094352e+00
8.800000000000000000e+01,2.800001709684852358e+01,2.814690500094485870e+01,2.803502321052341628e+01,2.549999999999999822e+00,2.264582269005830817e+00,2.533550040181058893e+00
8.900000000000000000e+01,2.800001898815952117e+01,2.814957822998074022e+01,2.803583836040066757e+01,2.549999999999999822e+00,2.263070871332869327e+00,2.533370555099928367e+00
9.000000000000000000e+01,2.800002104569270145e+01,2.815226852860485351e+01,2.803666334246199554e+01,2.549999999999999822e+00,2.261569063853979600e+00,2.533191191225918182e+00
9.100000000000000000e+01,2.800002328009481545e+01,2.815497570587299592e+01,2.803749813680413894e+01,2.549999999999999822e+00,2.260076686221621056e+00,2.533011947798259111e+00
9.200000000000000000e+01,2.800002570241257160e+01,2.815769957771275145e+01,2.803834272374366776e+01,2.549999999999999822e+00,2.258593582488694018e+00,2.532832824068827815e+00
9.300000000000000000e+01,2.800002832409342801e+01,2.816043996645390735e+01,2.803919708380922771e+01,2.549999999999999822e+00,2.257119600942028015e+00,2.532653819301813325e+00
9.400000000000000000e+01,2.800003115698621059e+01,2.816319670038922851e+01,2.804006119773415051e+01,2.549999999999999822e+00,2.255654593941031738e+00,2.532474932773368437e+00
9.500000000000000000e+01,2.800003421334108467e+01,2.816596961340406580e+01,2.804093504644984947e+01,2.549999999999999822e+00,2.254198417767887097e+00,2.532296163771306396e+00
9.600000000000000000e+01,2.800003750580915707e+01,2.816875854463069828e+01,2.804181861107937124e+01,2.549999999999999822e+00,2.252750932483522206e+00,2.532117511594781600e+00
9.700000000000000000e+01,2.800004104744178335e+01,2.817156333813197122e+01,2.804271187293155165e+01,2.549999999999999822e+00,2.251312001790005457e+00,2.531938975553997828e+00
9.800000000000000000e+01,2.800004485168946999e+01,2.817438384261308570e+01,2.804361481349532426e+01,2.549999999999999822e+00,2.249881492899193702e+00,2.531760554969924026e+00
9.900000000000000000e+01,2.800004893240053505e+01,2.817721991115877245e+01,2.804452741443443742e+01,2.549999999999999822e+00,2.248459276407450247e+00,2.531582249174012755e+00
1.000000000000000000e+02,2.800005330381934243e+01,2.818007140099645369e+01,2.804544965758247344e+01,2.549999999999999822e+00,2.247045226176890509e+00,2.531404057507942174e+00
1.010000000000000000e+02,2.800005798058448647e+01,2.818293817326642881e+01,2.804638152493806658e+01,2.549999999999999822e+00,2.245639219218733995e+00,2.531225979323350916e+00
1.020000000000000000e+02,2.800006297772640096e+01,2.818582009283072054e+01,2.804732299866046574e+01,2.549999999999999822e+00,2.244241135586953373e+00,2.531048013981591183e+00
1.030000000000000000e+02,2.800006831066508539e+01,2.818871702808293378e+01,2.804827406106535648e+01,2.549999999999999822e+00,2.242850858273386816e+00,2.530870160853498696e+00
1.040000000000000000e+02,2.800007399520732321e+01,2.819162885077508562e+01,2.804923469462071850e+01,2.549999999999999822e+00,2.241468273107977360e+00,2.530692419319154673e+00
1.050000000000000000e+02,2.800008004754398527e+01,2.819455543585812762e+01,2.805020488194308470e+01,2.549999999999999822e+00,2.240093268663655657e+00,2.530514788767659784e+00
1.060000000000000000e+02,2.800008648424709534e+01,2.819749666132936738e+01,2.805118460579375039e+01,2.549999999999999822e+00,2.238725736163708735e+00,2.530337268596926759e+00
1.070000000000000000e+02,2.800009332226668590e+01,2.820045240809936971e+01,2.805217384907538403e+01,2.549999999999999822e+00,2.237365569396099207e+00,2.530159858213464119e+00
1.080000000000000000e+02,2.800010057892763271e+01,2.820342255986083302e+01,2.805317259482865921e+01,2.549999999999999822e+00,2.236012664628879154e+00,2.529982557032179002e+00
1.090000000000000000e+02,2.800010827192638274e+01,2.820640700296858583e+01,2.805418082622905374e+01,2.549999999999999822e+00,2.234666920530001377e+00,2.529805364476180873e+00
1.100000000000000000e+02,2.800011641932755424e+01,2.820940562632777926e+01,2.805519852658382973e+01,2.549999999999999822e+00,2.233328238090589224e+00,2.529628279976592342e+00
1.110000000000000000e+02,2.800012503956052967e+01,2.821241832128639260e+01,2.805622567932899614e+01,2.549999999999999822e+00,2.231996520550148855e+00,2.529451302972364424e+00
1.120000000000000000e+02,2.800013415141598117e+01,2.821544498153982161e+01,2.805726226802667256e+01,2.549999999999999822e+00,2.230671673327177196e+00,2.529274432910103343e+00
1.130000000000000000e+02,2.800014377404227162e+01,2.821848550303634084e+01,2.805830827636225777e+01,2.549999999999999822e+00,2.229353603950434692e+00,2.529097669243896451e+00
1.140000000000000000e+02,2.800015392694189487e+01,2.822153978389013673e+01,2.805936368814188597e+01,2.549999999999999822e+00,2.228042221993716154e+00,2.528921011435147026e+00
1.150000000000000000e+02,2.800016462996788746e+01,2.822460772429948861e+01,2.806042848728996830e+01,2.549999999999999822e+00,2.226737439013310116e+00,2.528744458952411733e+00
1.160000000000000000e+02,2.800017590332017292e+01,2.822768922646794110e+01,2.806150265784669529e+01,2.549999999999999822e+00,2.225439168486977426e+00,2.528568011271247418e+00
1.170000000000000000e+02,2.800018776754186689e+01,2.823078419453349142e+01,2.806258618396584836e+01,2.549999999999999822e+00,2.224147325757187321e+00,2.528391667874053006e+00
1.180000000000000000e+02,2.800020024351556103e+01,2.823389253449818170e+01,2.806367904991250484e+01,2.549999999999999822e+00,2.222861827974827342e+00,2.528215428249932728e+00
1.190000000000000000e+02,2.800021335245963883e+01,2.823701415416293869e+01,2.806478124006089914e+01,2.549999999999999822e+00,2.221582594045664827e+00,2.528039291894547347e+00
1.200000000000000000e+02,2.800022711592448843e+01,2.824014896306458056e+01,2.806589273889233738e+01,2.549999999999999822e+00,2.220309544578228156e+00,2.527863258309971162e+00
1.210000000000000000e+02,2.800024155578946150e+01,2.824323607321043283e+01,2.806701187883663451e+01,2.549999999999999822e+00,2.219042596016501889e+00,2.527687326978202975e+00
1.220000000000000000e+02,2.800025669425599517e+01,2.824628667739277788e+01,2.806813703908441937e+01,2.549999999999999822e+00,2.217781673253700792e+00,2.527511497387361583e+00
1.230000000000000000e+02,2.800027255384834746e+01,2.824931846741085550e+01,2.806926824942883414e+01,2.549999999999999822e+00,2.216526703418363553e+00,2.527335769058404846e+00
1.240000000000000000e+02,2.800028915740662683e+01,2.825233769726049715e+01,2.807040552785826293e+01,2.549999999999999822e+00,2.215277614058440481e+00,2.527160141518003833e+00
1.250000000000000000e+02,2.800030652808365872e+01,2.825534794494771518e+01,2.807154888684330984e+01,2.549999999999999822e+00,2.214034333939731702e+00,2.526984614298577458e+00
1.260000000000000000e+02,2.800032468934091767e+01,2.825835159726026191e+01,2.807269833543486470e+01,2.549999999999999822e+00,2.212796793146095897e+00,2.526809186938193008e+00
1.270000000000000000e+02,2.800034366494455895e+01,2.826135038481269746e+01,2.807385388030294138e+01,2.549999999999999822e+00,2.211564923090683088e+00,2.526633858980455560e+00
1.280000000000000000e+02,2.800036347896131517e+01,2.826434563101210173e+01,2.807501552634427355e+01,2.549999999999999822e+00,2.210338656501327659e+00,2.526458629974407177e+00
1.290000000000000000e+02,2.800038415575430761e+01,2.826733838565187895e+01,2.807618327707372785e+01,2.549999999999999822e+00,2.209117927396299752e+00,2.526283499474416772e+00
1.300000000000000000e+02,2.800040571997886119e+01,2.827032950457475025e+01,2.807735713489500284e+01,2.549999999999999822e+00,2.207902671056208188e+00,2.526108467040084182e+00
1.310000000000000000e+02,2.800042819657823756e+01,2.827331970010133588e+01,2.807853710129650437e+01,2.549999999999999822e+00,2.206692823994351293e+00,2.525933532236134926e+00
1.320000000000000000e+02,2.800045161077929734e+01,2.827630957486396568e+01,2.807972317699809039e+01,2.549999999999999822e+00,2.205488323926680927e+00,2.525758694632326495e+00
1.330000000000000000e+02,2.800047598808808758e+01,2.827929964568645005e+01,2.808091536206552874e+01,2.549999999999999822e+00,2.204289109741925490e+00,2.525583953803351100e+00
1.340000000000000000e+02,2.800050135428535114e+01,2.828229036058774071e+01,2.808211365600027065e+01,2.549999999999999822e+00,2.203095121472165907e+00,2.525409309328743745e+00
1.350000000000000000e+02,2.800052773542202189e+01,2.828528211153405891e+01,2.808331805781216062e+01,2.549999999999999822e+00,2.201906300264055538e+00,2.525234760792795186e+00
1.360000000000000000e+02,2.800055515781453863e+01,2.828827524420799122e+01,2.808452856607953407e+01,2.549999999999999822e+00,2.200722588350727094e+00,2.525060307784455116e+00
1.370000000000000000e+02,2.800058364804023014e+01,2.829127006552772983e+01,2.808574517899884526e+01,2.549999999999999822e+00,2.199543929024444733e+00,2.524885949897258008e+00
1.380000000000000000e+02,2.800061323293249060e+01,2.829426684951933879e+01,2.808696789442634767e+01,2.549999999999999822e+00,2.198370266610064849e+00,2.524711686729227633e+00
1.390000000000000000e+02,2.800064393957596209e+01,2.829726584211996254e+01,2.808819670991376327e+01,2.549999999999999822e+00,2.197201546439233599e+00,2.524537517882807780e+00
1.400000000000000000e+02,2.800067579530164608e+01,2.830026726507020740e+01,2.808943162273905969e+01,2.549999999999999822e+00,2.196037714825356701e+00,2.524363442964769888e+00
1.410000000000000000e+02,2.800070882768189406e+01,2.830327131906870619e+01,2.809067262993285752e+01,2.549999999999999822e+00,2.194878719039309090e+00,2.524189461586147765e+00
1.420000000000000000e+02,2.800074306452535211e+01,2.830627818640018489e+01,2.809191972830144124e+01,2.549999999999999822e+00,2.193724507285884862e+00,2.524015573362150544e+00
1.430000000000000000e+02,2.800077853387188753e+01,2.830928803313222986e+01,2.809317291444701326e+01,2.549999999999999822e+00,2.192575028680988858e+00,2.523841777912099182e+00
1.440000000000000000e+02,2.800081526398737353e+01,2.831230101098977059e+01,2.809443218478553206e+01,2.549999999999999822e+00,2.191430233229501923e+00,2.523668074859345190e+00
1.450000000000000000e+02,2.800085328335842760e+01,2.831531725896110174e+01,2.809569753556277050e+01,2.549999999999999822e+00,2.190290071803751903e+00,2.523494463831209345e+00
1.460000000000000000e+02,2.800089262068715357e+01,2.831833690464136666e+01,2.809696896286834900e+01,2.549999999999999822e+00,2.189154496122710736e+00,2.523320944458904869e+00
1.470000000000000000e+02,2.800093330488573073e+01,2.832136006539690953e+01,2.809824646264837611e+01,2.549999999999999822e+00,2.188023458731801707e+00,2.523147516377476141e+00
1.480000000000000000e+02,2.800097536507102447e+01,2.832438684937757145e+01,2.809953003071676392e+01,2.549999999999999822e+00,2.186896912983336438e+00,2.522974179225732083e+00
1.490000000000000000e+02,2.800101883055909013e+01,2.832741735641177527e+01,2.810081966276553800e+01,2.549999999999999822e+00,2.185774813017493212e+00,2.522800932646180438e+00
1.500000000000000000e+02,2.800106373085962019e+01,2.833045167878351833e+01,2.810211535437414199e+01,2.549999999999999822e+00,2.184657113743883272e+00,2.522627776284965151e+00
1.510000000000000000e+02,2.800111009567042331e+01,2.833348990192249772e+01,2.810341710101804580e+01,2.549999999999999822e+00,2.183543770823601626e+00,2.522454709791812633e+00
1.520000000000000000e+02,2.800115795487172221e+01,2.833653210500033381e+01,2.810472489807616014e+01,2.549999999999999822e+00,2.182434740651887140e+00,2.522281732819960709e+00
1.530000000000000000e+02,2.800120733852045163e+01,2.833957836145982156e+01,2.810603874083803433e+01,2.549999999999999822e+00,2.181329980341302210e+00,2.522108845026112878e+00
1.540000000000000000e+02,2.800125827684454194e+01,2.834262873949689521e+01,2.810735862451014455e+01,2.549999999999999822e+00,2.180229447705339663e+00,2.521936046070370807e+00
1.550000000000000000e+02,2.800131080023705366e+01,2.834568330248702139e+01,2.810868454422187313e+01,2.549999999999999822e+00,2.179133101242551440e+00,2.521763335616183266e+00
1.560000000000000000e+02,2.800136493925024084e+01,2.834874210936664340e+01,2.811001649503088018e+01,2.549999999999999822e+00,2.178040900121139600e+00,2.521590713330296829e+00
1.570000000000000000e+02,2.800142072458961806e+01,2.835180521498804396e+01,2.811135447192822667e+01,2.549999999999999822e+00,2.176952804163843069e+00,2.521418178882694594e+00
1.580000000000000000e+02,2.800147818710790659e+01,2.835487267042002202e+01,2.811269846984290766e+01,2.549999999999999822e+00,2.175868773833451453e+00,2.521245731946549107e+00
1.590000000000000000e+02,2.800153735779874253e+01,2.835794452322871706e+01,2.811404848364609421e+01,2.549999999999999822e+00,2.174788770218655465e+00,2.521073372198170848e+00
1.600000000000000000e+02,2.800159826779048089e+01,2.836102081773013950e+01,2.811540450815509118e+01,2.549999999999999822e+00,2.173712755020317910e+00,2.520901099316958938e+00
1.610000000000000000e+02,2.800166094833978292e+01,2.836410159522771934e+01,2.811676653813707105e+01,2.549999999999999822e+00,2.172640690537999131e+00,2.520728912985350068e+00
1.620000000000000000e+02,2.800172543082502230e+01,2.836718689421424955e+01,2.811813456831237801e+01,2.549999999999999822e+00,2.171572539657121048e+00,2.520556812888777198e+00
1.630000000000000000e+02,2.800179174673966287e+01,2.837027675057128207e+01,2.811950859335777153e+01,2.549999999999999822e+00,2.170508265836224027e+00,2.520384798715618491e+00
1.640000000000000000e+02,2.800185992768541610e+01,2.837337119774365135e+01,2.812088860790943201e+01,2.549999999999999822e+00,2.169447833094688693e+00,2.520212870157149343e+00
1.650000000000000000e+02,2.800193000536523158e+01,2.837647026689935359e+01,2.812227460656558975e+01,2.549999999999999822e+00,2.168391206000805482e+00,2.520041026907507309e+00
1.660000000000000000e+02,2.800200201157625912e+01,2.837957398708144297e+01,2.812366658388931739e+01,2.549999999999999822e+00,2.167338349660043129e+00,2.519869268663637918e+00
1.670000000000000000e+02,2.800207597820250882e+01,2.838268238533713017e+01,2.812506453441070775e+01,2.549999999999999822e+00,2.166289229703893149e+00,2.519697595125259149e+00
1.680000000000000000e+02,2.800215193720736551e+01,2.838579548684768739e+01,2.812646845262926831e+01,2.549999999999999822e+00,2.165243812278776492e+00,2.519526005994819240e+00
1.690000000000000000e+02,2.800222992062603922e+01,2.838891331504379778e+01,2.812787833301601026e+01,2.549999999999999822e+00,2.164202064035329443e+00,2.519354500977450950e+00
1.700000000000000000e+02,2.800230996055775989e+01,2.839203589171200903e+01,2.812929417001546639e+01,2.549999999999999822e+00,2.163163952117991951e+00,2.519183079780939583e+00
1.710000000000000000e+02,2.800239208915794009e+01,2.839516323709634449e+01,2.813071595804751723e+01,2.549999999999999822e+00,2.162129444154758939e+00,2.519011742115675467e+00
1.720000000000000000e+02,2.800247633863004637e+01,2.839829536998574255e+01,2.813214369150919225e+01,2.549999999999999822e+00,2.161098508247426775e+00,2.518840487694621100e+00
1.730000000000000000e+02,2.800256274121740674e+01,2.840143230780157424e+01,2.813357736477627213e+01,2.549999999999999822e+00,2.160071112961889472e+00,2.518669316233273392e+00
1.740000000000000000e+02,2.800265132919496835e+01,2.840457406667667684e+01,2.813501697220487330e+01,2.549999999999999822e+00,2.159047227318767970e+00,2.518498227449625038e+00
1.750000000000000000e+02,2.800274213486078523e+01,2.840772066152873165e+01,2.813646250813292582e+01,2.549999999999999822e+00,2.158026820784277877e+00,2.518327221064127208e+00
1.760000000000000000e+02,2.800283519052760184e+01,2.841087210613059000e+01,2.813791396688154833e+01,2.549999999999999822e+00,2.157009863261255322e+00,2.518156296799659799e+00
1.770000000000000000e+02,2.800293052851421294e+01,2.841402841317166050e+01,2.813937134275633767e+01,2.549999999999999822e+00,2.155996325080586917e+00,2.517985454381489685e+00
1.780000000000000000e+02,2.800302818113671321e+01,2.841718959431904423e+01,2.814083463004861940e+01,2.549999999999999822e+00,2.154986176992692126e+00,2.517814693537244963e+00
1.790000000000000000e+02,2.800312818069995657e+01,2.842035566027331228e+01,2.814230382303662026e+01,2.549999999999999822e+00,2.153979390159292517e+00,2.517644013996873209e+00
1.800000000000000000e+02,2.800323055948866724e+01,2.842352662082173964e+01,2.814377891598655168e+01,2.549999999999999822e+00,2.152975936145308911e+00,2.517473415492612610e+00
1.810000000000000000e+02,2.800333534976175542e+01,2.842665335062561027e+01,2.814525856797918024e+01,2.549999999999999822e+00,2.151975792777081509e+00,2.517302897785539173e+00
1.820000000000000000e+02,2.800344258373166895e+01,2.842974497359587716e+01,2.814674147579546215e+01,2.549999999999999822e+00,2.150978931350479240e+00,2.517132460638354274e+00
1.830000000000000000e+02,2.800355229357342424e+01,2.843281586368857106e+01,2.814822767003835224e+01,2.549999999999999822e+00,2.149985322894069739e+00,2.516962103789777583e+00
1.840000000000000000e+02,2.800366451140417468e+01,2.843587114949119155e+01,2.814971717168376131e+01,2.549999999999999822e+00,2.148994939901776924e+00,2.516791826980679492e+00
1.850000000000000000e+02,2.800377926927748362e+01,2.843891379514694862e+01,2.815120999716211259e+01,2.549999999999999822e+00,2.148007755490087600e+00,2.516621629954098438e+00
1.860000000000000000e+02,2.800389659917481566e+01,2.844194580030959685e+01,2.815270616005616233e+01,2.549999999999999822e+00,2.147023743248845928e+00,2.516451512455209372e+00
1.870000000000000000e+02,2.800401653299711313e+01,2.844496863283440646e+01,2.815420567194290768e+01,2.549999999999999822e+00,2.146042877183187425e+00,2.516281474231281123e+00
1.880000000000000000e+02,2.800413910255645433e+01,2.844798342941845704e+01,2.815570854288561264e+01,2.549999999999999822e+00,2.145065131683152604e+00,2.516111515031646206e+00
1.890000000000000000e+02,2.800426433956784322e+01,2.845099110439665324e+01,2.815721478175333914e+01,2.549999999999999822e+00,2.144090481504359325e+00,2.515941634607671062e+00
1.900000000000000000e+02,2.800439227564114475e+01,2.845399241353431208e+01,2.815872439644052605e+01,2.549999999999999822e+00,2.143118901754152983e+00,2.515771832712726752e+00
1.910000000000000000e+02,2.800452294227325467e+01,2.845698799521031574e+01,2.816023739402757187e+01,2.549999999999999822e+00,2.142150367880594430e+00,2.515602109102166306e+00
1.920000000000000000e+02,2.800465637084025161e+01,2.845997839778975802e+01,2.816175378090139603e+01,2.549999999999999822e+00,2.141184855663229136e+00,2.515432463533289198e+00
1.930000000000000000e+02,2.800479259258994347e+01,2.846296409873586697e+01,2.816327356284884331e+01,2.549999999999999822e+00,2.140222341204978118e+00,2.515262895765320472e+00
1.940000000000000000e+02,2.800493163863445290e+01,2.846594551863815425e+01,2.816479674513144005e+01,2.549999999999999822e+00,2.139262800924756291e+00,2.515093405559384987e+00
1.950000000000000000e+02,2.800507353994307636e+01,2.846892303153913417e+01,2.816632333254590392e+01,2.549999999999999822e+00,2.138306211550674796e+00,2.514923992678481657e+00
1.960000000000000000e+02,2.800521832733528527e+01,2.847189697273570985e+01,2.816785332947350184e+01,2.549999999999999822e+00,2.137352550113673200e+00,2.514754656887459028e+00
1.970000000000000000e+02,2.800536603147405756e+01,2.847486764496220601e+01,2.816938673992196485e+01,2.549999999999999822e+00,2.136401793941456351e+00,2.514585397952989965e+00
1.980000000000000000e+02,2.800551668285930518e+01,2.847783532324347178e+01,2.817092356756073102e+01,2.549999999999999822e+00,2.135453920652715887e+00,2.514416215643551666e+00
1.990000000000000000e+02,2.800567031182161060e+01,2.848080025879090371e+01,2.817246381575121106e+01,2.549999999999999822e+00,2.134508908151584894e+00,2.514247109729398577e+00
2.000000000000000000e+02,2.800582694851616239e+01,2.848376268210450846e+01,2.817400748757251350e+01,2.549999999999999822e+00,2.133566734622303951e+00,2.514078079982541958e+00
2.010000000000000000e+02,2.800598662291693586e+01,2.848672280559841141e+01,2.817555458584424244e+01,2.549999999999999822e+00,2.132627378524053263e+00,2.513909126176727682e+00
2.020000000000000000e+02,2.800614936481116857e+01,2.848968082578722161e+01,2.817710511314645316e+01,2.549999999999999822e+00,2.131690818585939784e+00,2.513740248087414475e+00
2.030000000000000000e+02,2.800631520379391048e+01,2.849263692510370305e+01,2.817865907183728424e+01,2.549999999999999822e+00,2.130757033802137990e+00,2.513571445491750378e+00
2.040000000000000000e+02,2.800648416926303952e+01,2.849559127341199982e+01,2.818021646406851488e+01,2.549999999999999822e+00,2.129826003427170100e+00,2.513402718168555872e+00
2.050000000000000000e+02,2.800665629041434457e+01,2.849854402931291375e+01,2.818177729179930679e+01,2.549999999999999822e+00,2.128897706971315973e+00,2.513234065898297231e+00
2.060000000000000000e+02,2.800683159623694252e+01,2.850149534128309270e+01,2.818334155680894781e+01,2.549999999999999822e+00,2.127972124196133574e+00,2.513065488463075425e+00
2.070000000000000000e+02,2.800701011550895458e+01,2.850444534864257307e+01,2.818490926070795055e+01,2.549999999999999822e+00,2.127049235110101133e+00,2.512896985646595027e+00
2.080000000000000000e+02,2.800719187679328570e+01,2.850739418242614676e+01,2.818648040494853646e+01,2.549999999999999822e+00,2.126129019964341005e+00,2.512728557234152671e+00
2.090000000000000000e+02,2.800737690843374494e+01,2.851034196610687488e+01,2.818805499083385513e+01,2.549999999999999822e+00,2.125211459248474544e+00,2.512560203012616178e+00
2.100000000000000000e+02,2.800756523855144309e+01,2.851328881623929234e+01,2.818963301952628697e+01,2.549999999999999822e+00,2.124296533686575117e+00,2.512391922770403241e+00
2.110000000000000000e+02,2.800775689504131449e+01,2.851623484303614831e+01,2.819121449205529473e+01,2.549999999999999822e+00,2.123384224233201500e+00,2.512223716297463216e+00
2.120000000000000000e+02,2.800795190556888059e+01,2.851918015088481440e+01,2.819279940932455375e+01,2.549999999999999822e+00,2.122474512069530306e+00,2.512055583385265134e+00
2.130000000000000000e+02,2.800815029756725849e+01,2.852212483879858596e+01,2.819438777211849256e+01,2.549999999999999822e+00,2.121567378599573672e+00,2.511887523826767943e+00
2.140000000000000000e+02,2.800835209823430105e+01,2.852506900083352548e+01,2.819597958110844971e+01,2.549999999999999822e+00,2.120662805446464017e+00,2.511719537416413850e+00
2.150000000000000000e+02,2.800855733452996432e+01,2.852801272644505559e+01,2.819757483685823374e+01,2.549999999999999822e+00,2.119760774448845808e+00,2.511551623950106560e+00
2.160000000000000000e+02,2.800876603317379576e+01,2.853095610081490818e+01,2.819917353982926400e+01,2.549999999999999822e+00,2.118861267657337955e+00,2.511383783225191291e+00
2.170000000000000000e+02,2.800897822064273157e+01,2.853389920514578648e+01,2.820077569038544851e+01,2.549999999999999822e+00,2.117964267331080119e+00,2.511216015040442340e+00
2.180000000000000000e+02,2.800919392316881584e+01,2.853684211693437334e+01,2.820238128879764972e+01,2.549999999999999822e+00,2.117069755934325226e+00,2.511048319196046652e+00
2.190000000000000000e+02,2.800941316673715065e+01,2.853978491020879815e+01,2.820399033524789800e+01,2.550000000000000711e+00,2.116177716133147868e+00,2.510880695493583392e+00
2.200000000000000000e+02,2.800963597708406283e+01,2.854272765575744231e+01,2.820560282983334233e+01,2.549999999999999822e+00,2.115288130792190913e+00,2.510713143736013286e+00
2.210000000000000000e+02,2.800986237969507187e+01,2.854567042133028920e+01,2.820721877256993437e+01,2.549999999999999822e+00,2.114400982971479159e+00,2.510545663727657306e+00
2.220000000000000000e+02,2.801009239980323429e+01,2.854861327182295128e+01,2.820883816339586403e+01,2.549999999999999822e+00,2.113516255923319598e+00,2.510378255274184678e+00
2.230000000000000000e+02,2.801032606238733180e+01,2.855155626945161984e+01,2.821046100217484209e+01,2.550000000000000266e+00,2.112633933089232308e+00,2.510210918182596895e+00
2.240000000000000000e+02,2.801056339217022639e+01,2.855449947390154364e+01,2.821208728869912719e+01,2.550000000000000266e+00,2.111753998096995932e+00,2.510043652261215730e+00
2.250000000000000000e+02,2.801080441361721540e+01,2.855744294247521253e+01,2.821371702269232884e+01,2.549999999999999822e+00,2.110876434757713138e+00,2.509876457319657916e+00
2.260000000000000000e+02,2.801104915093431202e+01,2.856038673022584717e+01,2.821535020381227810e+01,2.550000000000000266e+00,2.110001227062944906e+00,2.509709333168836487e+00
